Nivel de consistência; Data; Vazão
2;1982-12-09;66.493
2;1982-12-09;68.88
2;1982-12-09;71.567
2;1982-12-09;71.567
2;1982-12-09;69.776
2;1982-12-09;69.179
2;1982-12-09;69.179
2;1982-12-09;69.776
2;1982-12-09;72.761
2;1982-12-09;81.54
2;1982-12-09;81.54
2;1982-12-09;72.164
2;1982-12-09;69.179
2;1982-12-09;67.985
2;1982-12-09;70.074
2;1982-12-09;70.97
2;1982-12-09;69.179
2;1983-01-01;68.88
2;1983-01-02;67.388
2;1983-01-03;67.388
2;1983-01-04;65.299
2;1983-01-05;60.822
2;1983-01-06;54.853
2;1983-01-07;51.571
2;1983-01-08;52.168
2;1983-01-09;53.063
2;1983-01-09;51.272
2;1983-01-09;45.902
2;1983-01-09;58.136
2;1983-01-09;63.209
2;1983-01-09;65.299
2;1983-01-09;66.194
2;1983-01-09;66.791
2;1983-01-09;67.388
2;1983-01-09;68.283
2;1983-01-09;68.283
2;1983-01-09;70.373
2;1983-01-09;70.671
2;1983-01-09;69.776
2;1983-01-09;67.687
2;1983-01-09;64.105
2;1983-01-09;59.031
2;1983-01-09;53.66
2;1983-01-09;43.515
2;1983-01-09;38.443
2;1983-01-09;36.952
2;1983-01-09;48.289
2;1983-01-09;45.305
2;1983-02-01;53.66
2;1983-02-02;70.373
2;1983-02-03;76.955
2;1983-02-04;79.692
2;1983-02-05;72.761
2;1983-02-06;68.582
2;1983-02-07;62.911
2;1983-02-08;53.958
2;1983-02-09;47.095
2;1983-02-09;49.482
2;1983-02-09;47.394
2;1983-02-09;45.305
2;1983-02-09;46.498
2;1983-02-09;51.869
2;1983-02-09;58.434
2;1983-02-09;60.523
2;1983-02-09;58.434
2;1983-02-09;59.628
2;1983-02-09;61.419
2;1983-02-09;64.702
2;1983-02-09;62.613
2;1983-02-09;57.838
2;1983-02-09;55.749
2;1983-02-09;57.838
2;1983-02-09;58.733
2;1983-02-09;56.644
2;1983-02-09;56.047
2;1983-02-09;57.241
2;1983-03-01;60.822
2;1983-03-02;60.523
2;1983-03-03;58.136
2;1983-03-04;57.838
2;1983-03-05;60.822
2;1983-03-06;67.985
2;1983-03-07;77.863
2;1983-03-08;81.54
2;1983-03-09;85.292
2;1983-03-09;81.54
2;1983-03-09;76.052
2;1983-03-09;73.372
2;1983-03-09;74.261
2;1983-03-09;72.164
2;1983-03-09;69.776
2;1983-03-09;66.194
2;1983-03-09;62.911
2;1983-03-09;56.942
2;1983-03-09;57.241
2;1983-03-09;57.241
2;1983-03-09;53.66
2;1983-03-09;50.676
2;1983-03-09;47.692
2;1983-03-09;44.111
2;1983-03-09;41.725
2;1983-03-09;39.338
2;1983-03-09;38.742
2;1983-03-09;37.847
2;1983-03-09;36.952
2;1983-03-09;38.742
2;1983-03-09;36.952
2;1983-04-01;35.759
2;1983-04-02;36.057
2;1983-04-03;39.637
2;1983-04-04;36.952
2;1983-04-05;36.355
2;1983-04-06;56.644
2;1983-04-07;65
2;1983-04-08;66.194
2;1983-04-09;66.194
2;1983-04-09;66.194
2;1983-04-09;63.806
2;1983-04-09;60.523
2;1983-04-09;54.555
2;1983-04-09;46.2
2;1983-04-09;37.548
2;1983-04-09;34.565
2;1983-04-09;39.935
2;1983-04-09;62.613
2;1983-04-09;77.863
2;1983-04-09;109.347
2;1983-04-09;113.61
2;1983-04-09;115.769
2;1983-04-09;116.854
2;1983-04-09;123.464
2;1983-04-09;130.233
2;1983-04-09;133.677
2;1983-04-09;129.094
2;1983-04-09;121.243
2;1983-04-09;113.61
2;1983-04-09;101.037
2;1983-05-01;91.058
2;1983-05-02;76.955
2;1983-05-03;70.074
2;1983-05-04;63.806
2;1983-05-05;59.031
2;1983-05-06;56.047
2;1983-05-07;51.869
2;1983-05-08;52.168
2;1983-05-09;59.031
2;1983-05-09;60.523
2;1983-05-09;61.12
2;1983-05-09;61.419
2;1983-05-09;60.523
2;1983-05-09;61.419
2;1983-05-09;61.717
2;1983-05-09;62.613
2;1983-05-09;61.717
2;1983-05-09;61.419
2;1983-05-09;77.863
2;1983-05-09;88.154
2;1983-05-09;100.018
2;1983-05-09;106.197
2;1983-05-09;102.06
2;1983-05-09;100.018
2;1983-05-09;107.242
2;1983-05-09;138.331
2;1983-05-09;216.397
2;1983-05-09;213.55
2;1983-05-09;196.817
2;1983-05-09;200.944
2;1983-05-09;212.133
2;1983-06-01;226.493
2;1983-06-02;235.307
2;1983-06-03;229.415
2;1983-06-04;217.827
2;1983-06-05;203.716
2;1983-06-06;192.728
2;1983-06-07;178.06
2;1983-06-08;166.441
2;1983-06-09;160.136
2;1983-06-09;149.058
2;1983-06-09;137.161
2;1983-06-09;131.377
2;1983-06-09;131.377
2;1983-06-09;131.377
2;1983-06-09;131.377
2;1983-06-09;134.834
2;1983-06-09;140.684
2;1983-06-09;143.055
2;1983-06-09;137.161
2;1983-06-09;131.377
2;1983-06-09;127.959
2;1983-06-09;126.829
2;1983-06-09;117.945
2;1983-06-09;114.687
2;1983-06-09;115.769
2;1983-06-09;114.687
2;1983-06-09;114.687
2;1983-06-09;113.61
2;1983-06-09;223.588
2;1983-06-09;216.397
2;1983-07-01;202.328
2;1983-07-02;185.997
2;1983-07-03;167.715
2;1983-07-04;146.643
2;1983-07-05;134.834
2;1983-07-06;145.443
2;1983-07-07;183.335
2;1983-07-08;254.913
2;1983-07-09;364.935
2;1983-07-09;461.635
2;1983-07-09;405.421
2;1983-07-09;331.489
2;1983-07-09;272.039
2;1983-07-09;281.587
2;1983-07-09;265.754
2;1983-07-09;253.38
2;1983-07-09;219.261
2;1983-07-09;200.944
2;1983-07-09;185.997
2;1983-07-09;163.906
2;1983-07-09;157.644
2;1983-07-09;165.171
2;1983-07-09;155.169
2;1983-07-09;150.271
2;1983-07-09;145.443
2;1983-07-09;135.995
2;1983-07-09;132.525
2;1983-07-09;138.331
2;1983-07-09;138.331
2;1983-07-09;132.525
2;1983-07-09;125.703
2;1983-08-01;122.351
2;1983-08-02;122.351
2;1983-08-03;120.139
2;1983-08-04;113.61
2;1983-08-05;106.197
2;1983-08-06;93.017
2;1983-08-07;79.692
2;1983-08-08;76.955
2;1983-08-09;70.671
2;1983-08-09;68.283
2;1983-08-09;65.597
2;1983-08-09;63.209
2;1983-08-09;61.419
2;1983-08-09;59.031
2;1983-08-09;56.644
2;1983-08-09;57.838
2;1983-08-09;52.466
2;1983-08-09;51.272
2;1983-08-09;50.377
2;1983-08-09;49.78
2;1983-08-09;48.289
2;1983-08-09;46.797
2;1983-08-09;45.902
2;1983-08-09;44.708
2;1983-08-09;44.111
2;1983-08-09;42.918
2;1983-08-09;42.023
2;1983-08-09;40.83
2;1983-08-09;39.338
2;1983-08-09;37.847
2;1983-08-09;36.952
2;1983-09-01;35.759
2;1983-09-02;36.355
2;1983-09-03;35.759
2;1983-09-04;35.162
2;1983-09-05;38.145
2;1983-09-06;47.692
2;1983-09-07;50.676
2;1983-09-08;53.66
2;1983-09-09;52.764
2;1983-09-09;54.257
2;1983-09-09;51.272
2;1983-09-09;47.095
2;1983-09-09;45.305
2;1983-09-09;43.515
2;1983-09-09;45.007
2;1983-09-09;60.225
2;1983-09-09;66.791
2;1983-09-09;77.863
2;1983-09-09;129.094
2;1983-09-09;140.684
2;1983-09-09;145.443
2;1983-09-09;145.443
2;1983-09-09;155.169
2;1983-09-09;188.677
2;1983-09-09;209.311
2;1983-09-09;219.261
2;1983-09-09;210.719
2;1983-09-09;191.374
2;1983-09-09;166.441
2;1983-09-09;144.247
2;1983-10-01;124.581
2;1983-10-02;113.61
2;1983-10-03;101.037
2;1983-10-04;90.086
2;1983-10-05;76.052
2;1983-10-06;69.776
2;1983-10-07;65
2;1983-10-08;58.733
2;1983-10-09;54.853
2;1983-10-09;51.869
2;1983-10-09;50.079
2;1983-10-09;49.482
2;1983-10-09;48.885
2;1983-10-09;48.289
2;1983-10-09;48.289
2;1983-10-09;47.095
2;1983-10-09;47.692
2;1983-10-09;56.047
2;1983-10-09;60.225
2;1983-10-09;60.225
2;1983-10-09;58.434
2;1983-10-09;62.016
2;1983-10-09;69.179
2;1983-10-09;69.776
2;1983-10-09;67.985
2;1983-10-09;65.597
2;1983-10-09;63.209
2;1983-10-09;58.434
2;1983-10-09;53.063
2;1983-10-09;49.482
2;1983-10-09;47.692
2;1983-11-01;47.394
2;1983-11-02;47.394
2;1983-11-03;47.692
2;1983-11-04;47.692
2;1983-11-05;45.305
2;1983-11-06;42.62
2;1983-11-07;39.338
2;1983-11-08;36.057
2;1983-11-09;33.372
2;1983-11-09;31.881
2;1983-11-09;32.179
2;1983-11-09;34.565
2;1983-11-09;37.548
2;1983-11-09;39.04
2;1983-11-09;39.935
2;1983-11-09;37.847
2;1983-11-09;33.671
2;1983-11-09;29.793
2;1983-11-09;28.004
2;1983-11-09;30.986
2;1983-11-09;31.583
2;1983-11-09;31.881
2;1983-11-09;32.179
2;1983-11-09;29.793
2;1983-11-09;28.004
2;1983-11-09;25.022
2;1983-11-09;22.637
2;1983-11-09;22.339
2;1983-11-09;22.935
2;1983-11-09;22.041
2;1983-12-01;21.742
2;1983-12-02;22.041
2;1983-12-03;24.426
2;1983-12-04;26.215
2;1983-12-05;26.513
2;1983-12-06;26.811
2;1983-12-07;27.408
2;1983-12-08;26.811
2;1983-12-09;27.109
2;1983-12-09;33.074
2;1983-12-09;45.902
2;1983-12-09;50.079
2;1983-12-09;50.676
2;1983-12-09;58.733
2;1983-12-09;59.33
2;1983-12-09;60.225
2;1983-12-09;58.434
2;1983-12-09;63.209
2;1983-12-09;67.985
2;1983-12-09;68.582
2;1983-12-09;67.985
2;1983-12-09;63.806
2;1983-12-09;63.209
2;1983-12-09;63.806
2;1983-12-09;58.136
2;1983-12-09;50.676
2;1983-12-09;41.128
2;1983-12-09;33.969
2;1983-12-09;43.813
2;1983-12-09;59.031
2;1983-12-09;80.614
2;1984-01-01;97.995
2;1984-01-02;87.196
2;1984-01-03;76.052
2;1984-01-04;70.97
2;1984-01-05;67.388
2;1984-01-06;58.434
2;1984-01-07;50.974
2;1984-01-08;46.2
2;1984-01-09;42.918
2;1984-01-09;37.25
2;1984-01-09;50.079
2;1984-01-09;66.194
2;1984-01-09;61.419
2;1984-01-09;55.45
2;1984-01-09;47.99
2;1984-01-09;40.83
2;1984-01-09;35.162
2;1984-01-09;28.899
2;1984-01-09;26.215
2;1984-01-09;25.022
2;1984-01-09;29.793
2;1984-01-09;39.04
2;1984-01-09;42.023
2;1984-01-09;41.725
2;1984-01-09;39.04
2;1984-01-09;34.864
2;1984-01-09;30.39
2;1984-01-09;28.899
2;1984-01-09;38.145
2;1984-01-09;55.152
2;1984-01-09;62.016
2;1984-02-01;66.194
2;1984-02-02;66.194
2;1984-02-03;64.403
2;1984-02-04;59.927
2;1984-02-05;51.869
2;1984-02-06;42.918
2;1984-02-07;39.04
2;1984-02-08;36.952
2;1984-02-09;36.057
2;1984-02-09;35.162
2;1984-02-09;31.583
2;1984-02-09;29.197
2;1984-02-09;27.408
2;1984-02-09;25.022
2;1984-02-09;29.495
2;1984-02-09;26.215
2;1984-02-09;23.233
2;1984-02-09;20.848
2;1984-02-09;19.059
2;1984-02-09;18.761
2;1984-02-09;19.656
2;1984-02-09;19.059
2;1984-02-09;19.656
2;1984-02-09;24.724
2;1984-02-09;24.426
2;1984-02-09;22.637
2;1984-02-09;18.761
2;1984-02-09;28.004
2;1984-02-09;39.338
2;1984-03-01;36.653
2;1984-03-02;38.742
2;1984-03-03;37.548
2;1984-03-04;49.482
2;1984-03-05;57.838
2;1984-03-06;58.733
2;1984-03-07;59.031
2;1984-03-08;65
2;1984-03-09;67.388
2;1984-03-09;65.597
2;1984-03-09;59.927
2;1984-03-09;48.289
2;1984-03-09;32.478
2;1984-03-09;25.618
2;1984-03-09;25.917
2;1984-03-09;25.32
2;1984-03-09;25.618
2;1984-03-09;23.233
2;1984-03-09;21.146
2;1984-03-09;21.444
2;1984-03-09;29.197
2;1984-03-09;30.39
2;1984-03-09;27.706
2;1984-03-09;24.724
2;1984-03-09;22.637
2;1984-03-09;21.146
2;1984-03-09;20.55
2;1984-03-09;23.233
2;1984-03-09;27.408
2;1984-03-09;47.692
2;1984-03-09;52.466
2;1984-04-01;53.361
2;1984-04-02;52.764
2;1984-04-03;51.571
2;1984-04-04;47.095
2;1984-04-05;42.023
2;1984-04-06;35.162
2;1984-04-07;29.197
2;1984-04-08;25.32
2;1984-04-09;23.233
2;1984-04-09;22.637
2;1984-04-09;21.444
2;1984-04-09;21.444
2;1984-04-09;23.233
2;1984-04-09;28.004
2;1984-04-09;48.885
2;1984-04-09;51.869
2;1984-04-09;52.466
2;1984-04-09;53.958
2;1984-04-09;64.403
2;1984-04-09;67.09
2;1984-04-09;63.806
2;1984-04-09;59.628
2;1984-04-09;56.644
2;1984-04-09;60.822
2;1984-04-09;63.806
2;1984-04-09;61.419
2;1984-04-09;56.644
2;1984-04-09;51.869
2;1984-04-09;51.272
2;1984-04-09;56.644
2;1984-05-01;58.434
2;1984-05-02;63.209
2;1984-05-03;66.493
2;1984-05-04;66.791
2;1984-05-05;66.493
2;1984-05-06;62.911
2;1984-05-07;56.942
2;1984-05-08;49.482
2;1984-05-09;40.233
2;1984-05-09;35.759
2;1984-05-09;38.145
2;1984-05-09;56.047
2;1984-05-09;65
2;1984-05-09;85.292
2;1984-05-09;119.04
2;1984-05-09;129.094
2;1984-05-09;126.829
2;1984-05-09;122.351
2;1984-05-09;117.945
2;1984-05-09;107.242
2;1984-05-09;94.995
2;1984-05-09;79.692
2;1984-05-09;69.179
2;1984-05-09;61.717
2;1984-05-09;52.466
2;1984-05-09;44.111
2;1984-05-09;39.935
2;1984-05-09;36.653
2;1984-05-09;33.671
2;1984-05-09;32.478
2;1984-05-09;32.478
2;1984-06-01;32.478
2;1984-06-02;30.39
2;1984-06-03;29.197
2;1984-06-04;28.601
2;1984-06-05;25.618
2;1984-06-06;25.022
2;1984-06-07;24.426
2;1984-06-08;23.829
2;1984-06-09;22.935
2;1984-06-09;23.233
2;1984-06-09;23.233
2;1984-06-09;22.935
2;1984-06-09;47.692
2;1984-06-09;66.194
2;1984-06-09;108.292
2;1984-06-09;151.489
2;1984-06-09;168.993
2;1984-06-09;183.335
2;1984-06-09;185.997
2;1984-06-09;175.448
2;1984-06-09;157.644
2;1984-06-09;138.331
2;1984-06-09;115.769
2;1984-06-09;93.017
2;1984-06-09;72.761
2;1984-06-09;65.597
2;1984-06-09;56.644
2;1984-06-09;48.289
2;1984-06-09;42.918
2;1984-06-09;39.338
2;1984-07-01;36.355
2;1984-07-02;34.565
2;1984-07-03;38.145
2;1984-07-04;50.974
2;1984-07-05;54.555
2;1984-07-06;55.749
2;1984-07-07;66.194
2;1984-07-08;74.261
2;1984-07-09;76.955
2;1984-07-09;71.567
2;1984-07-09;69.179
2;1984-07-09;66.194
2;1984-07-09;62.016
2;1984-07-09;55.45
2;1984-07-09;49.184
2;1984-07-09;42.918
2;1984-07-09;38.443
2;1984-07-09;35.759
2;1984-07-09;32.179
2;1984-07-09;29.197
2;1984-07-09;28.004
2;1984-07-09;26.811
2;1984-07-09;26.513
2;1984-07-09;25.618
2;1984-07-09;25.32
2;1984-07-09;24.724
2;1984-07-09;24.724
2;1984-07-09;24.128
2;1984-07-09;23.829
2;1984-07-09;23.531
2;1984-07-09;23.233
2;1984-08-01;23.233
2;1984-08-02;27.706
2;1984-08-03;53.958
2;1984-08-04;62.016
2;1984-08-05;63.209
2;1984-08-06;66.194
2;1984-08-07;85.292
2;1984-08-08;115.769
2;1984-08-09;122.351
2;1984-08-09;119.04
2;1984-08-09;109.347
2;1984-08-09;97.995
2;1984-08-09;81.54
2;1984-08-09;69.776
2;1984-08-09;62.016
2;1984-08-09;53.66
2;1984-08-09;48.885
2;1984-08-09;45.902
2;1984-08-09;44.111
2;1984-08-09;42.023
2;1984-08-09;41.426
2;1984-08-09;48.885
2;1984-08-09;59.927
2;1984-08-09;67.388
2;1984-08-09;72.761
2;1984-08-09;107.242
2;1984-08-09;122.351
2;1984-08-09;120.139
2;1984-08-09;113.61
2;1984-08-09;103.087
2;1984-08-09;92.035
2;1984-09-01;77.863
2;1984-09-02;69.179
2;1984-09-03;62.911
2;1984-09-04;55.45
2;1984-09-05;48.289
2;1984-09-06;42.918
2;1984-09-07;39.338
2;1984-09-08;38.742
2;1984-09-09;42.918
2;1984-09-09;41.128
2;1984-09-09;40.233
2;1984-09-09;37.548
2;1984-09-09;34.565
2;1984-09-09;32.478
2;1984-09-09;30.986
2;1984-09-09;29.197
2;1984-09-09;27.706
2;1984-09-09;26.811
2;1984-09-09;25.618
2;1984-09-09;43.515
2;1984-09-09;56.345
2;1984-09-09;57.838
2;1984-09-09;57.241
2;1984-09-09;54.257
2;1984-09-09;50.974
2;1984-09-09;62.016
2;1984-09-09;89.118
2;1984-09-09;105.156
2;1984-09-09;108.292
2;1984-09-09;107.242
2;1984-10-01;101.037
2;1984-10-02;93.017
2;1984-10-03;72.761
2;1984-10-04;66.194
2;1984-10-05;57.539
2;1984-10-06;46.498
2;1984-10-07;50.808
2;1984-10-08;49.261
2;1984-10-09;47.732
2;1984-10-09;46.221
2;1984-10-09;42.704
2;1984-10-09;39.467
2;1984-10-09;35.709
2;1984-10-09;31.799
2;1984-10-09;29.438
2;1984-10-09;28.776
2;1984-10-09;27.792
2;1984-10-09;35.097
2;1984-10-09;41.398
2;1984-10-09;40.75
2;1984-10-09;37.571
2;1984-10-09;33.283
2;1984-10-09;29.438
2;1984-10-09;25.857
2;1984-10-09;24.279
2;1984-10-09;23.656
2;1984-10-09;22.732
2;1984-10-09;21.517
2;1984-10-09;20.917
2;1984-10-09;20.323
2;1984-10-09;19.151
2;1984-11-01;18.574
2;1984-11-02;20.323
2;1984-11-03;30.92
2;1984-11-04;51.979
2;1984-11-05;72.942
2;1984-11-06;85.336
2;1984-11-07;90.109
2;1984-11-08;90.592
2;1984-11-09;90.109
2;1984-11-09;86.283
2;1984-11-09;80.199
2;1984-11-09;84.864
2;1984-11-09;89.627
2;1984-11-09;86.283
2;1984-11-09;81.588
2;1984-11-09;76.992
2;1984-11-09;70.288
2;1984-11-09;64.239
2;1984-11-09;62.97
2;1984-11-09;58.807
2;1984-11-09;61.292
2;1984-11-09;57.58
2;1984-11-09;48.877
2;1984-11-09;43.694
2;1984-11-09;42.049
2;1984-11-09;54.753
2;1984-11-09;59.631
2;1984-11-09;57.58
2;1984-11-09;54.353
2;1984-11-09;48.112
2;1984-12-01;45.473
2;1984-12-02;70.288
2;1984-12-03;74.283
2;1984-12-04;70.288
2;1984-12-05;62.97
2;1984-12-06;54.353
2;1984-12-07;46.597
2;1984-12-08;53.955
2;1984-12-09;57.58
2;1984-12-09;59.631
2;1984-12-09;58.807
2;1984-12-09;55.555
2;1984-12-09;60.459
2;1984-12-09;70.727
2;1984-12-09;73.835
2;1984-12-09;70.288
2;1984-12-09;66.806
2;1984-12-09;68.104
2;1984-12-09;65.946
2;1984-12-09;59.631
2;1984-12-09;52.372
2;1984-12-09;44.729
2;1984-12-09;33.883
2;1984-12-09;31.505
2;1984-12-09;29.438
2;1984-12-09;28.447
2;1984-12-09;27.467
2;1984-12-09;27.142
2;1984-12-09;25.857
2;1984-12-09;27.142
2;1984-12-09;36.636
2;1985-01-01;42.049
2;1985-01-02;41.074
2;1985-01-03;39.786
2;1985-01-04;36.326
2;1985-01-05;32.686
2;1985-01-06;34.185
2;1985-01-07;27.792
2;1985-01-08;46.974
2;1985-01-09;50.419
2;1985-01-09;44.729
2;1985-01-09;41.398
2;1985-01-09;38.831
2;1985-01-09;32.984
2;1985-01-09;27.792
2;1985-01-09;23.347
2;1985-01-09;28.119
2;1985-01-09;37.571
2;1985-01-09;32.389
2;1985-01-09;26.497
2;1985-01-09;22.732
2;1985-01-09;21.216
2;1985-01-09;21.517
2;1985-01-09;28.447
2;1985-01-09;37.571
2;1985-01-09;35.709
2;1985-01-09;28.776
2;1985-01-09;25.539
2;1985-01-09;20.62
2;1985-01-09;19.735
2;1985-01-09;18.574
2;1985-01-09;18.574
2;1985-02-01;16.596
2;1985-02-02;15.226
2;1985-02-03;15.226
2;1985-02-04;16.319
2;1985-02-05;16.874
2;1985-02-06;21.517
2;1985-02-07;22.426
2;1985-02-08;20.323
2;1985-02-09;25.857
2;1985-02-09;29.438
2;1985-02-09;30.92
2;1985-02-09;30.34
2;1985-02-09;33.283
2;1985-02-09;38.831
2;1985-02-09;48.494
2;1985-02-09;60.459
2;1985-02-09;66.376
2;1985-02-09;73.388
2;1985-02-09;75.182
2;1985-02-09;79.738
2;1985-02-09;83.454
2;1985-02-09;88.188
2;1985-02-09;95.471
2;1985-02-09;99.444
2;1985-02-09;99.945
2;1985-02-09;94.979
2;1985-02-09;93.02
2;1985-02-09;88.188
2;1985-03-01;79.277
2;1985-03-02;66.376
2;1985-03-03;52.372
2;1985-03-04;40.75
2;1985-03-05;35.709
2;1985-03-06;36.946
2;1985-03-07;36.946
2;1985-03-08;35.403
2;1985-03-09;32.686
2;1985-03-09;38.199
2;1985-03-09;38.515
2;1985-03-09;34.488
2;1985-03-09;31.505
2;1985-03-09;26.819
2;1985-03-09;23.967
2;1985-03-09;22.122
2;1985-03-09;25.222
2;1985-03-09;30.34
2;1985-03-09;32.984
2;1985-03-09;31.505
2;1985-03-09;29.106
2;1985-03-09;24.906
2;1985-03-09;32.093
2;1985-03-09;33.883
2;1985-03-09;32.093
2;1985-03-09;30.629
2;1985-03-09;28.447
2;1985-03-09;34.488
2;1985-03-09;33.883
2;1985-03-09;32.686
2;1985-03-09;32.389
2;1985-04-01;32.686
2;1985-04-02;30.34
2;1985-04-03;25.222
2;1985-04-04;23.347
2;1985-04-05;29.438
2;1985-04-06;31.505
2;1985-04-07;32.093
2;1985-04-08;30.92
2;1985-04-09;27.142
2;1985-04-09;25.222
2;1985-04-09;23.967
2;1985-04-09;24.592
2;1985-04-09;23.038
2;1985-04-09;20.917
2;1985-04-09;19.442
2;1985-04-09;44.025
2;1985-04-09;60.045
2;1985-04-09;68.104
2;1985-04-09;72.497
2;1985-04-09;71.61
2;1985-04-09;65.946
2;1985-04-09;56.361
2;1985-04-09;43.694
2;1985-04-09;35.097
2;1985-04-09;30.34
2;1985-04-09;34.792
2;1985-04-09;40.428
2;1985-04-09;35.709
2;1985-04-09;31.799
2;1985-04-09;30.92
2;1985-05-01;29.763
2;1985-05-02;26.497
2;1985-05-03;24.592
2;1985-05-04;21.819
2;1985-05-05;20.323
2;1985-05-06;19.151
2;1985-05-07;18.574
2;1985-05-08;18.001
2;1985-05-09;17.435
2;1985-05-09;17.154
2;1985-05-09;16.596
2;1985-05-09;16.319
2;1985-05-09;16.044
2;1985-05-09;16.044
2;1985-05-09;16.319
2;1985-05-09;15.497
2;1985-05-09;15.497
2;1985-05-09;15.226
2;1985-05-09;14.423
2;1985-05-09;14.423
2;1985-05-09;27.467
2;1985-05-09;32.093
2;1985-05-09;28.447
2;1985-05-09;25.222
2;1985-05-09;20.917
2;1985-05-09;18.287
2;1985-05-09;16.874
2;1985-05-09;15.497
2;1985-05-09;14.957
2;1985-05-09;14.689
2;1985-05-09;14.423
2;1985-06-01;14.689
2;1985-06-02;16.596
2;1985-06-03;26.497
2;1985-06-04;39.786
2;1985-06-05;40.107
2;1985-06-06;39.467
2;1985-06-07;33.883
2;1985-06-08;26.497
2;1985-06-09;21.517
2;1985-06-09;18.574
2;1985-06-09;17.435
2;1985-06-09;16.874
2;1985-06-09;16.319
2;1985-06-09;15.77
2;1985-06-09;15.497
2;1985-06-09;14.689
2;1985-06-09;14.423
2;1985-06-09;14.423
2;1985-06-09;14.158
2;1985-06-09;14.158
2;1985-06-09;14.423
2;1985-06-09;14.423
2;1985-06-09;14.158
2;1985-06-09;13.894
2;1985-06-09;13.894
2;1985-06-09;13.633
2;1985-06-09;13.633
2;1985-06-09;13.894
2;1985-06-09;13.372
2;1985-06-09;13.372
2;1985-07-01;13.633
2;1985-07-02;14.158
2;1985-07-03;18.574
2;1985-07-04;20.323
2;1985-07-05;18.001
2;1985-07-06;18.001
2;1985-07-07;23.967
2;1985-07-08;22.122
2;1985-07-09;18.862
2;1985-07-09;16.874
2;1985-07-09;15.77
2;1985-07-09;14.957
2;1985-07-09;14.423
2;1985-07-09;13.894
2;1985-07-09;13.894
2;1985-07-09;14.158
2;1985-07-09;13.633
2;1985-07-09;13.372
2;1985-07-09;13.633
2;1985-07-09;12.857
2;1985-07-09;13.114
2;1985-07-09;13.114
2;1985-07-09;12.857
2;1985-07-09;12.601
2;1985-07-09;12.601
2;1985-07-09;12.347
2;1985-07-09;12.095
2;1985-07-09;12.601
2;1985-07-09;12.347
2;1985-07-09;13.372
2;1985-07-09;13.633
2;1985-08-01;12.857
2;1985-08-02;12.095
2;1985-08-03;11.596
2;1985-08-04;11.348
2;1985-08-05;11.103
2;1985-08-06;11.348
2;1985-08-07;11.103
2;1985-08-08;11.103
2;1985-08-09;10.859
2;1985-08-09;10.617
2;1985-08-09;10.617
2;1985-08-09;10.617
2;1985-08-09;10.617
2;1985-08-09;10.617
2;1985-08-09;10.617
2;1985-08-09;10.617
2;1985-08-09;10.137
2;1985-08-09;10.137
2;1985-08-09;9.9
2;1985-08-09;10.137
2;1985-08-09;10.137
2;1985-08-09;9.9
2;1985-08-09;9.665
2;1985-08-09;9.665
2;1985-08-09;9.2
2;1985-08-09;9.2
2;1985-08-09;9.2
2;1985-08-09;9.2
2;1985-08-09;8.97
2;1985-08-09;8.742
2;1985-08-09;9.665
2;1985-09-01;31.505
2;1985-09-02;51.588
2;1985-09-03;53.161
2;1985-09-04;58.397
2;1985-09-05;59.219
2;1985-09-06;56.361
2;1985-09-07;48.494
2;1985-09-08;38.199
2;1985-09-09;27.792
2;1985-09-09;20.917
2;1985-09-09;17.435
2;1985-09-09;15.77
2;1985-09-09;14.689
2;1985-09-09;13.372
2;1985-09-09;12.601
2;1985-09-09;12.347
2;1985-09-09;12.601
2;1985-09-09;12.601
2;1985-09-09;12.601
2;1985-09-09;14.158
2;1985-09-09;13.114
2;1985-09-09;13.372
2;1985-09-09;12.095
2;1985-09-09;12.095
2;1985-09-09;11.596
2;1985-09-09;11.103
2;1985-09-09;10.859
2;1985-09-09;10.617
2;1985-09-09;17.435
2;1985-09-09;39.467
2;1985-10-01;41.398
2;1985-10-02;38.515
2;1985-10-03;33.283
2;1985-10-04;26.497
2;1985-10-05;19.151
2;1985-10-06;15.497
2;1985-10-07;16.874
2;1985-10-08;21.216
2;1985-10-09;20.323
2;1985-10-09;19.151
2;1985-10-09;18.001
2;1985-10-09;15.77
2;1985-10-09;13.633
2;1985-10-09;12.601
2;1985-10-09;11.845
2;1985-10-09;11.845
2;1985-10-09;12.347
2;1985-10-09;11.348
2;1985-10-09;11.103
2;1985-10-09;12.095
2;1985-10-09;18.001
2;1985-10-09;20.917
2;1985-10-09;20.917
2;1985-10-09;18.001
2;1985-10-09;15.226
2;1985-10-09;15.497
2;1985-10-09;14.689
2;1985-10-09;12.601
2;1985-10-09;20.917
2;1985-10-09;23.038
2;1985-10-09;20.917
2;1985-11-01;19.151
2;1985-11-02;21.517
2;1985-11-03;29.763
2;1985-11-04;34.488
2;1985-11-05;41.398
2;1985-11-06;40.75
2;1985-11-07;37.571
2;1985-11-08;31.799
2;1985-11-09;27.792
2;1985-11-09;20.62
2;1985-11-09;16.319
2;1985-11-09;14.423
2;1985-11-09;12.601
2;1985-11-09;11.596
2;1985-11-09;10.617
2;1985-11-09;9.9
2;1985-11-09;9.9
2;1985-11-09;9.665
2;1985-11-09;8.97
2;1985-11-09;8.742
2;1985-11-09;8.742
2;1985-11-09;9.432
2;1985-11-09;11.103
2;1985-11-09;10.617
