Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:64275000


EstacaoCodigo;NivelConsistencia;MetodoObtencaoVazoes;Data;Vazao;Status
64275000;2;1;22/01/1971;723;1
64275000;2;1;23/01/1971;731;1
64275000;2;1;24/01/1971;731;1
64275000;2;1;25/01/1971;723;1
64275000;2;1;26/01/1971;556;1
64275000;2;1;27/01/1971;400;1
64275000;2;1;28/01/1971;391;1
64275000;2;1;29/01/1971;385;1
64275000;2;1;30/01/1971;285;1
64275000;2;1;31/01/1971;200;1
64275000;2;1;01/02/1971;174;1
64275000;2;1;02/02/1971;176;1
64275000;2;1;03/02/1971;167;1
64275000;2;1;04/02/1971;135;1
64275000;2;1;05/02/1971;139;1
64275000;2;1;06/02/1971;137;1
64275000;2;1;07/02/1971;51,9;1
64275000;2;1;08/02/1971;116;1
64275000;2;1;09/02/1971;153;1
64275000;2;1;10/02/1971;142;1
64275000;2;1;11/02/1971;242;1
64275000;2;1;12/02/1971;431;1
64275000;2;1;13/02/1971;400;1
64275000;2;1;14/02/1971;422;1
64275000;2;1;15/02/1971;324;1
64275000;2;1;16/02/1971;165;1
64275000;2;1;17/02/1971;305;1
64275000;2;1;18/02/1971;288;1
64275000;2;1;19/02/1971;195;1
64275000;2;1;20/02/1971;172;1
64275000;2;1;21/02/1971;142;1
64275000;2;1;22/02/1971;190;1
64275000;2;1;23/02/1971;188;1
64275000;2;1;24/02/1971;137;1
64275000;2;1;25/02/1971;116;1
64275000;2;1;26/02/1971;137;1
64275000;2;1;27/02/1971;240;1
64275000;2;1;28/02/1971;120;1
64275000;2;1;01/03/1971;240;1
64275000;2;1;02/03/1971;240;1
64275000;2;1;03/03/1971;240;1
64275000;2;1;04/03/1971;240;1
64275000;2;1;05/03/1971;242;1
64275000;2;1;06/03/1971;240;1
64275000;2;1;07/03/1971;142;1
64275000;2;1;08/03/1971;235;1
64275000;2;1;09/03/1971;296;1
64275000;2;1;10/03/1971;269;1
64275000;2;1;11/03/1971;291;1
64275000;2;1;12/03/1971;288;1
64275000;2;1;13/03/1971;291;1
64275000;2;1;14/03/1971;139;1
64275000;2;1;15/03/1971;288;1
64275000;2;1;16/03/1971;288;1
64275000;2;1;17/03/1971;274;1
64275000;2;1;18/03/1971;288;1
64275000;2;1;19/03/1971;285;1
64275000;2;1;20/03/1971;285;1
64275000;2;1;21/03/1971;137;1
64275000;2;1;22/03/1971;293;1
64275000;2;1;23/03/1971;379;1
64275000;2;1;24/03/1971;344;1
64275000;2;1;25/03/1971;361;1
64275000;2;1;26/03/1971;397;1
64275000;2;1;27/03/1971;373;1
64275000;2;1;28/03/1971;242;1
64275000;2;1;29/03/1971;258;1
64275000;2;1;30/03/1971;321;1
64275000;2;1;31/03/1971;341;1
64275000;2;1;01/04/1971;358;1
64275000;2;1;02/04/1971;310;1
64275000;2;1;03/04/1971;288;1
64275000;2;1;04/04/1971;227;1
64275000;2;1;05/04/1971;293;1
64275000;2;1;06/04/1971;370;1
64275000;2;1;07/04/1971;394;1
64275000;2;1;08/04/1971;373;1
64275000;2;1;09/04/1971;237;1
64275000;2;1;10/04/1971;291;1
64275000;2;1;11/04/1971;272;1
64275000;2;1;12/04/1971;344;1
64275000;2;1;13/04/1971;379;1
64275000;2;1;14/04/1971;376;1
64275000;2;1;15/04/1971;330;1
64275000;2;1;16/04/1971;341;1
64275000;2;1;17/04/1971;335;1
64275000;2;1;18/04/1971;232;1
64275000;2;1;19/04/1971;324;1
64275000;2;1;20/04/1971;347;1
64275000;2;1;21/04/1971;358;2
64275000;2;1;22/04/1971;391;2
64275000;2;1;23/04/1971;419;1
64275000;2;1;24/04/1971;385;1
64275000;2;1;25/04/1971;379;1
64275000;2;1;26/04/1971;388;1
64275000;2;1;27/04/1971;376;1
64275000;2;1;28/04/1971;296;1
64275000;2;1;29/04/1971;310;1
64275000;2;1;30/04/1971;319;1
64275000;2;1;01/05/1971;376;1
64275000;2;1;02/05/1971;296;1
64275000;2;1;03/05/1971;327;1
64275000;2;1;04/05/1971;296;1
64275000;2;1;05/05/1971;280;1
64275000;2;1;06/05/1971;266;1
64275000;2;1;07/05/1971;205;1
64275000;2;1;08/05/1971;263;1
64275000;2;1;09/05/1971;224;1
64275000;2;1;10/05/1971;229;1
64275000;2;1;11/05/1971;240;1
64275000;2;1;12/05/1971;274;1
64275000;2;1;13/05/1971;291;1
64275000;2;1;14/05/1971;282;1
64275000;2;1;15/05/1971;330;1
64275000;2;1;16/05/1971;219;1
64275000;2;1;17/05/1971;242;1
64275000;2;1;18/05/1971;324;1
64275000;2;1;19/05/1971;350;1
64275000;2;1;20/05/1971;327;1
64275000;2;1;21/05/1971;321;1
64275000;2;1;22/05/1971;327;1
64275000;2;1;23/05/1971;316;1
64275000;2;1;24/05/1971;382;1
64275000;2;1;25/05/1971;299;1
64275000;2;1;26/05/1971;280;1
64275000;2;1;27/05/1971;266;1
64275000;2;1;28/05/1971;282;1
64275000;2;1;29/05/1971;277;1
64275000;2;1;30/05/1971;222;1
64275000;2;1;31/05/1971;232;1
64275000;2;1;01/06/1971;302;1
64275000;2;1;02/06/1971;280;1
64275000;2;1;03/06/1971;296;1
64275000;2;1;04/06/1971;341;1
64275000;2;1;05/06/1971;344;1
64275000;2;1;06/06/1971;310;1
64275000;2;1;07/06/1971;293;1
64275000;2;1;08/06/1971;291;1
64275000;2;1;09/06/1971;282;1
64275000;2;1;10/06/1971;293;1
64275000;2;1;11/06/1971;324;1
64275000;2;1;12/06/1971;344;1
64275000;2;1;13/06/1971;274;1
64275000;2;1;14/06/1971;307;1
64275000;2;1;15/06/1971;327;1
64275000;2;1;16/06/1971;313;1
64275000;2;1;17/06/1971;327;1
64275000;2;1;18/06/1971;327;1
64275000;2;1;19/06/1971;181;1
64275000;2;1;20/06/1971;116;1
64275000;2;1;21/06/1971;181;1
64275000;2;1;22/06/1971;269;1
64275000;2;1;23/06/1971;307;1
64275000;2;1;24/06/1971;324;1
64275000;2;1;25/06/1971;341;1
64275000;2;1;26/06/1971;316;1
64275000;2;1;27/06/1971;248;1
64275000;2;1;28/06/1971;321;1
64275000;2;1;29/06/1971;307;1
64275000;2;1;30/06/1971;307;1
64275000;2;1;01/07/1971;341;1
64275000;2;1;02/07/1971;313;1
64275000;2;1;03/07/1971;307;1
64275000;2;1;04/07/1971;299;1
64275000;2;1;05/07/1971;282;1
64275000;2;1;06/07/1971;263;1
64275000;2;1;07/07/1971;245;1
64275000;2;1;08/07/1971;258;1
64275000;2;1;09/07/1971;274;1
64275000;2;1;10/07/1971;263;1
64275000;2;1;11/07/1971;232;1
64275000;2;1;12/07/1971;263;1
64275000;2;1;13/07/1971;293;1
64275000;2;1;14/07/1971;299;1
64275000;2;1;15/07/1971;310;1
64275000;2;1;16/07/1971;321;1
64275000;2;1;17/07/1971;313;1
64275000;2;1;18/07/1971;280;1
64275000;2;1;19/07/1971;316;1
64275000;2;1;20/07/1971;307;1
64275000;2;1;21/07/1971;302;1
64275000;2;1;22/07/1971;319;1
64275000;2;1;23/07/1971;293;1
64275000;2;1;24/07/1971;293;1
64275000;2;1;25/07/1971;269;1
64275000;2;1;26/07/1971;313;1
64275000;2;1;27/07/1971;316;1
64275000;2;1;28/07/1971;313;1
64275000;2;1;29/07/1971;296;1
64275000;2;1;30/07/1971;313;1
64275000;2;1;31/07/1971;313;1
64275000;2;1;01/08/1971;313;2
64275000;2;1;02/08/1971;307;1
64275000;2;1;03/08/1971;299;1
64275000;2;1;04/08/1971;379;1
64275000;2;1;05/08/1971;388;1
64275000;2;1;06/08/1971;400;1
64275000;2;1;07/08/1971;391;1
64275000;2;1;08/08/1971;356;1
64275000;2;1;09/08/1971;385;1
64275000;2;1;10/08/1971;412;1
64275000;2;1;11/08/1971;428;1
64275000;2;1;12/08/1971;422;1
64275000;2;1;13/08/1971;447;1
64275000;2;1;14/08/1971;422;1
64275000;2;1;15/08/1971;434;1
64275000;2;1;16/08/1971;422;1
64275000;2;1;17/08/1971;428;1
64275000;2;1;18/08/1971;428;1
64275000;2;1;19/08/1971;437;1
64275000;2;1;20/08/1971;437;1
64275000;2;1;21/08/1971;447;1
64275000;2;1;22/08/1971;425;1
64275000;2;1;23/08/1971;364;1
64275000;2;1;24/08/1971;422;1
64275000;2;1;25/08/1971;441;1
64275000;2;1;26/08/1971;434;1
64275000;2;1;27/08/1971;441;1
64275000;2;1;28/08/1971;431;1
64275000;2;1;29/08/1971;370;1
64275000;2;1;30/08/1971;437;1
64275000;2;1;31/08/1971;441;1
64275000;2;1;01/09/1971;431;1
64275000;2;1;02/09/1971;447;1
64275000;2;1;03/09/1971;437;1
64275000;2;1;04/09/1971;434;1
64275000;2;1;05/09/1971;425;1
64275000;2;1;06/09/1971;441;1
64275000;2;1;07/09/1971;409;1
64275000;2;1;08/09/1971;437;1
64275000;2;1;09/09/1971;394;1
64275000;2;1;10/09/1971;444;1
64275000;2;1;11/09/1971;450;1
64275000;2;1;12/09/1971;419;1
64275000;2;1;13/09/1971;447;1
64275000;2;1;14/09/1971;422;1
64275000;2;1;15/09/1971;370;1
64275000;2;1;16/09/1971;434;1
64275000;2;1;17/09/1971;425;1
64275000;2;1;18/09/1971;422;1
64275000;2;1;19/09/1971;400;1
64275000;2;1;20/09/1971;425;1
64275000;2;1;21/09/1971;441;1
64275000;2;1;22/09/1971;444;1
64275000;2;1;23/09/1971;441;1
64275000;2;1;24/09/1971;431;1
64275000;2;1;25/09/1971;431;1
64275000;2;1;26/09/1971;391;1
64275000;2;1;27/09/1971;415;1
64275000;2;1;28/09/1971;358;1
64275000;2;1;29/09/1971;415;1
64275000;2;1;30/09/1971;422;1
64275000;2;1;01/10/1971;394;1
64275000;2;1;02/10/1971;321;1
64275000;2;1;03/10/1971;370;1
64275000;2;1;04/10/1971;299;1
64275000;2;1;05/10/1971;409;1
64275000;2;1;06/10/1971;444;1
64275000;2;1;07/10/1971;453;1
64275000;2;1;08/10/1971;463;1
64275000;2;1;09/10/1971;453;1
64275000;2;1;10/10/1971;431;1
64275000;2;1;11/10/1971;431;1
64275000;2;1;12/10/1971;453;1
64275000;2;1;13/10/1971;291;1
64275000;2;1;14/10/1971;425;1
64275000;2;1;15/10/1971;422;1
64275000;2;1;16/10/1971;434;1
64275000;2;1;17/10/1971;358;1
64275000;2;1;18/10/1971;428;1
64275000;2;1;19/10/1971;409;1
64275000;2;1;20/10/1971;394;1
64275000;2;1;21/10/1971;403;1
64275000;2;1;22/10/1971;391;1
64275000;2;1;23/10/1971;382;1
64275000;2;1;24/10/1971;291;1
64275000;2;1;25/10/1971;391;1
64275000;2;1;26/10/1971;379;1
64275000;2;1;27/10/1971;313;1
64275000;2;1;28/10/1971;310;1
64275000;2;1;29/10/1971;453;1
64275000;2;1;30/10/1971;385;1
64275000;2;1;31/10/1971;129;1
64275000;2;1;01/11/1971;316;1
64275000;2;1;02/11/1971;248;1
64275000;2;1;03/11/1971;361;1
64275000;2;1;04/11/1971;280;1
64275000;2;1;05/11/1971;321;1
64275000;2;1;06/11/1971;237;1
64275000;2;1;07/11/1971;229;1
64275000;2;1;08/11/1971;280;1
64275000;2;1;09/11/1971;258;1
64275000;2;1;10/11/1971;272;1
64275000;2;1;11/11/1971;333;1
64275000;2;1;12/11/1971;382;1
64275000;2;1;13/11/1971;338;1
64275000;2;1;14/11/1971;330;1
64275000;2;1;15/11/1971;324;1
64275000;2;1;16/11/1971;341;1
64275000;2;1;17/11/1971;403;1
64275000;2;1;18/11/1971;444;1
64275000;2;1;19/11/1971;450;1
64275000;2;1;20/11/1971;441;1
64275000;2;1;21/11/1971;431;1
64275000;2;1;22/11/1971;358;1
64275000;2;1;23/11/1971;356;1
64275000;2;1;24/11/1971;373;1
64275000;2;1;25/11/1971;373;1
64275000;2;1;26/11/1971;364;1
64275000;2;1;27/11/1971;376;1
64275000;2;1;28/11/1971;310;1
64275000;2;1;29/11/1971;376;1
64275000;2;1;30/11/1971;376;2
64275000;2;1;01/12/1971;373;1
64275000;2;1;02/12/1971;367;1
64275000;2;1;03/12/1971;358;1
64275000;2;1;04/12/1971;353;1
64275000;2;1;05/12/1971;272;1
64275000;2;1;06/12/1971;330;1
64275000;2;1;07/12/1971;341;1
64275000;2;1;08/12/1971;358;1
64275000;2;1;09/12/1971;344;1
64275000;2;1;10/12/1971;367;1
64275000;2;1;11/12/1971;316;1
64275000;2;1;12/12/1971;277;1
64275000;2;1;13/12/1971;353;1
64275000;2;1;14/12/1971;296;1
64275000;2;1;15/12/1971;333;1
64275000;2;1;16/12/1971;302;1
64275000;2;1;17/12/1971;296;1
64275000;2;1;18/12/1971;358;1
64275000;2;1;19/12/1971;280;1
64275000;2;1;20/12/1971;367;1
64275000;2;1;21/12/1971;379;1
64275000;2;1;22/12/1971;382;1
64275000;2;1;23/12/1971;391;1
64275000;2;1;24/12/1971;400;1
64275000;2;1;25/12/1971;212;1
64275000;2;1;26/12/1971;229;1
64275000;2;1;27/12/1971;293;1
64275000;2;1;28/12/1971;183;1
64275000;2;1;29/12/1971;219;1
64275000;2;1;30/12/1971;60,8;1
64275000;2;1;31/12/1971;72,2;1
64275000;2;1;01/01/1972;40;1
64275000;2;1;02/01/1972;78;1
64275000;2;1;03/01/1972;14,2;1
64275000;2;1;04/01/1972;72,2;1
64275000;2;1;05/01/1972;86;1
64275000;2;1;06/01/1972;96;1
64275000;2;1;07/01/1972;96;1
64275000;2;1;08/01/1972;86;1
64275000;2;1;09/01/1972;78;1
64275000;2;1;10/01/1972;94;1
64275000;2;1;11/01/1972;98;1
64275000;2;1;12/01/1972;98;1
64275000;2;1;13/01/1972;98;1
64275000;2;1;14/01/1972;96;1
64275000;2;1;15/01/1972;96;1
64275000;2;1;16/01/1972;94;1
64275000;2;1;17/01/1972;94;1
64275000;2;1;18/01/1972;104;1
64275000;2;1;19/01/1972;92;1
64275000;2;1;20/01/1972;96;1
64275000;2;1;21/01/1972;96;1
64275000;2;1;22/01/1972;60,8;1
64275000;2;1;23/01/1972;62,7;1
64275000;2;1;24/01/1972;82;1
64275000;2;1;25/01/1972;92;1
64275000;2;1;26/01/1972;92;1
64275000;2;1;27/01/1972;92;1
64275000;2;1;28/01/1972;82;1
64275000;2;1;29/01/1972;84;1
64275000;2;1;30/01/1972;66,5;1
64275000;2;1;31/01/1972;82;1
64275000;2;1;01/02/1972;68,4;1
64275000;2;1;02/02/1972;84;1
64275000;2;1;03/02/1972;86;1
64275000;2;1;04/02/1972;94;1
64275000;2;1;05/02/1972;94;1
64275000;2;1;06/02/1972;86;1
64275000;2;1;07/02/1972;92;1
64275000;2;1;08/02/1972;90;1
64275000;2;1;09/02/1972;92;1
64275000;2;1;10/02/1972;94;1
64275000;2;1;11/02/1972;88;1
64275000;2;1;12/02/1972;76;1
64275000;2;1;13/02/1972;80;1
64275000;2;1;14/02/1972;76;1
64275000;2;1;15/02/1972;72,2;1
64275000;2;1;16/02/1972;86;1
64275000;2;1;17/02/1972;82;1
64275000;2;1;18/02/1972;88;1
64275000;2;1;19/02/1972;88;1
64275000;2;1;20/02/1972;80;1
64275000;2;1;21/02/1972;88;1
64275000;2;1;22/02/1972;92;1
64275000;2;1;23/02/1972;96;1
64275000;2;1;24/02/1972;92;1
64275000;2;1;25/02/1972;86;1
64275000;2;1;26/02/1972;60,8;1
64275000;2;1;27/02/1972;82;1
64275000;2;1;28/02/1972;84;1
64275000;2;1;29/02/1972;84;1
64275000;2;1;01/03/1972;92;1
64275000;2;1;02/03/1972;92;1
64275000;2;1;03/03/1972;88;1
64275000;2;1;04/03/1972;90;1
64275000;2;1;05/03/1972;92;1
64275000;2;1;06/03/1972;78;1
64275000;2;1;07/03/1972;86;1
64275000;2;1;08/03/1972;68,4;1
64275000;2;1;09/03/1972;84;1
64275000;2;1;10/03/1972;92;1
64275000;2;1;11/03/1972;94;1
64275000;2;1;12/03/1972;92;1
64275000;2;1;13/03/1972;94;1
64275000;2;1;14/03/1972;88;1
64275000;2;1;15/03/1972;94;1
64275000;2;1;16/03/1972;94;1
64275000;2;1;17/03/1972;68,4;1
64275000;2;1;18/03/1972;88;1
64275000;2;1;19/03/1972;94;1
64275000;2;1;20/03/1972;100;1
64275000;2;1;21/03/1972;98;1
64275000;2;1;22/03/1972;96;1
64275000;2;1;23/03/1972;94;1
64275000;2;1;24/03/1972;60,8;1
64275000;2;1;25/03/1972;92;1
64275000;2;1;26/03/1972;94;1
64275000;2;1;27/03/1972;82;1
64275000;2;1;28/03/1972;96;1
64275000;2;1;29/03/1972;139;1
64275000;2;1;30/03/1972;129;1
64275000;2;1;31/03/1972;68,4;1
64275000;2;1;01/04/1972;72,2;1
64275000;2;1;02/04/1972;131;1
64275000;2;1;03/04/1972;232;1
64275000;2;1;04/04/1972;428;1
64275000;2;1;05/04/1972;585;1
64275000;2;1;06/04/1972;628;1
64275000;2;1;07/04/1972;617;1
64275000;2;1;08/04/1972;536;1
64275000;2;1;09/04/1972;483;1
64275000;2;1;10/04/1972;353;1
64275000;2;1;11/04/1972;190;1
64275000;2;1;12/04/1972;135;1
64275000;2;1;13/04/1972;116;1
64275000;2;1;14/04/1972;106;1
64275000;2;1;15/04/1972;116;1
64275000;2;1;16/04/1972;124;1
64275000;2;1;17/04/1972;212;1
64275000;2;1;18/04/1972;361;1
64275000;2;1;19/04/1972;335;1
64275000;2;1;20/04/1972;266;1
64275000;2;1;21/04/1972;129;1
64275000;2;1;22/04/1972;100;1
64275000;2;1;23/04/1972;102;1
64275000;2;1;24/04/1972;135;1
64275000;2;1;25/04/1972;202;1
64275000;2;1;26/04/1972;190;1
64275000;2;1;27/04/1972;195;1
64275000;2;1;28/04/1972;245;1
64275000;2;1;29/04/1972;240;1
64275000;2;1;30/04/1972;217;1
64275000;2;1;01/05/1972;183;1
64275000;2;1;02/05/1972;205;1
64275000;2;1;03/05/1972;200;1
64275000;2;1;04/05/1972;158;1
64275000;2;1;05/05/1972;217;1
64275000;2;1;06/05/1972;193;1
64275000;2;1;07/05/1972;193;1
64275000;2;1;08/05/1972;219;1
64275000;2;1;09/05/1972;185;1
64275000;2;1;10/05/1972;210;1
64275000;2;1;11/05/1972;205;1
64275000;2;1;12/05/1972;222;1
64275000;2;1;13/05/1972;240;1
64275000;2;1;14/05/1972;222;1
64275000;2;1;15/05/1972;235;1
64275000;2;1;16/05/1972;229;1
64275000;2;1;17/05/1972;240;1
64275000;2;1;18/05/1972;212;1
64275000;2;1;19/05/1972;253;1
64275000;2;1;20/05/1972;240;1
64275000;2;1;21/05/1972;229;1
64275000;2;1;22/05/1972;250;1
64275000;2;1;23/05/1972;282;1
64275000;2;1;24/05/1972;321;1
64275000;2;1;25/05/1972;335;1
64275000;2;1;26/05/1972;313;1
64275000;2;1;27/05/1972;269;1
64275000;2;1;28/05/1972;263;1
64275000;2;1;29/05/1972;258;1
64275000;2;1;30/05/1972;242;1
64275000;2;1;31/05/1972;253;1
64275000;2;1;01/06/1972;188;1
64275000;2;1;02/06/1972;215;1
64275000;2;1;03/06/1972;215;1
64275000;2;1;04/06/1972;183;1
64275000;2;1;05/06/1972;215;1
64275000;2;1;06/06/1972;240;1
64275000;2;1;07/06/1972;293;1
64275000;2;1;08/06/1972;344;1
64275000;2;1;09/06/1972;299;1
64275000;2;1;10/06/1972;212;1
64275000;2;1;11/06/1972;104;1
64275000;2;1;12/06/1972;293;1
64275000;2;1;13/06/1972;263;1
64275000;2;1;14/06/1972;272;1
64275000;2;1;15/06/1972;280;1
64275000;2;1;16/06/1972;285;1
64275000;2;1;17/06/1972;282;1
64275000;2;1;18/06/1972;293;1
64275000;2;1;19/06/1972;288;1
64275000;2;1;20/06/1972;274;1
64275000;2;1;21/06/1972;310;1
64275000;2;1;22/06/1972;319;1
64275000;2;1;23/06/1972;324;1
64275000;2;1;24/06/1972;321;1
64275000;2;1;25/06/1972;200;1
64275000;2;1;26/06/1972;313;1
64275000;2;1;27/06/1972;291;1
64275000;2;1;28/06/1972;358;1
64275000;2;1;29/06/1972;400;1
64275000;2;1;30/06/1972;299;1
64275000;2;1;01/07/1972;364;1
64275000;2;1;02/07/1972;102;1
64275000;2;1;03/07/1972;373;1
64275000;2;1;04/07/1972;388;1
64275000;2;1;05/07/1972;400;1
64275000;2;1;06/07/1972;391;1
64275000;2;1;07/07/1972;385;1
64275000;2;1;08/07/1972;350;1
64275000;2;1;09/07/1972;172;1
64275000;2;1;10/07/1972;313;1
64275000;2;1;11/07/1972;285;1
64275000;2;1;12/07/1972;367;1
64275000;2;1;13/07/1972;406;1
64275000;2;1;14/07/1972;367;1
64275000;2;1;15/07/1972;364;1
64275000;2;1;16/07/1972;291;1
64275000;2;1;17/07/1972;441;1
64275000;2;1;18/07/1972;431;1
64275000;2;1;19/07/1972;350;1
64275000;2;1;20/07/1972;316;1
64275000;2;1;21/07/1972;307;1
64275000;2;1;22/07/1972;272;1
64275000;2;1;23/07/1972;212;1
64275000;2;1;24/07/1972;296;1
64275000;2;1;25/07/1972;302;1
64275000;2;1;26/07/1972;305;1
64275000;2;1;27/07/1972;319;1
64275000;2;1;28/07/1972;353;1
64275000;2;1;29/07/1972;347;1
64275000;2;1;30/07/1972;321;1
64275000;2;1;31/07/1972;364;1
64275000;2;1;01/08/1972;361;1
64275000;2;1;02/08/1972;388;1
64275000;2;1;03/08/1972;394;1
64275000;2;1;04/08/1972;412;1
64275000;2;1;05/08/1972;391;1
64275000;2;1;06/08/1972;333;1
64275000;2;1;07/08/1972;364;1
64275000;2;1;08/08/1972;403;1
64275000;2;1;09/08/1972;460;1
64275000;2;1;10/08/1972;470;1
64275000;2;1;11/08/1972;483;1
64275000;2;1;12/08/1972;350;1
64275000;2;1;13/08/1972;321;1
64275000;2;1;14/08/1972;299;1
64275000;2;1;15/08/1972;370;1
64275000;2;1;16/08/1972;412;1
64275000;2;1;17/08/1972;347;1
64275000;2;1;18/08/1972;333;1
64275000;2;1;19/08/1972;316;1
64275000;2;1;20/08/1972;255;1
64275000;2;1;21/08/1972;307;1
64275000;2;1;22/08/1972;277;1
64275000;2;1;23/08/1972;379;1
64275000;2;1;24/08/1972;302;1
64275000;2;1;25/08/1972;285;1
64275000;2;1;26/08/1972;258;1
64275000;2;1;27/08/1972;207;1
64275000;2;1;28/08/1972;240;1
64275000;2;1;29/08/1972;269;1
64275000;2;1;30/08/1972;293;1
64275000;2;1;31/08/1972;353;1
64275000;2;1;01/09/1972;324;1
64275000;2;1;02/09/1972;258;1
64275000;2;1;03/09/1972;207;1
64275000;2;1;04/09/1972;370;1
64275000;2;1;05/09/1972;529;1
64275000;2;1;06/09/1972;536;1
64275000;2;1;07/09/1972;457;1
64275000;2;1;08/09/1972;599;1
64275000;2;1;09/09/1972;681;1
64275000;2;1;10/09/1972;688;1
64275000;2;1;11/09/1972;669;1
64275000;2;1;12/09/1972;506;1
64275000;2;1;13/09/1972;696;1
64275000;2;1;14/09/1972;646;1
64275000;2;1;15/09/1972;546;1
64275000;2;1;16/09/1972;444;1
64275000;2;1;17/09/1972;529;1
64275000;2;1;18/09/1972;556;1
64275000;2;1;19/09/1972;553;1
64275000;2;1;20/09/1972;476;1
64275000;2;1;21/09/1972;509;1
64275000;2;1;22/09/1972;546;1
64275000;2;1;23/09/1972;650;1
64275000;2;1;24/09/1972;658;1
64275000;2;1;25/09/1972;483;1
64275000;2;1;26/09/1972;560;1
64275000;2;1;27/09/1972;811;1
64275000;2;1;28/09/1972;849;1
64275000;2;1;29/09/1972;897;1
64275000;2;1;30/09/1972;941;1
64275000;2;1;01/10/1972;990;1
64275000;2;1;02/10/1972;1140;1
64275000;2;1;03/10/1972;1437;1
64275000;2;1;04/10/1972;1616;1
64275000;2;1;05/10/1972;1594;1
64275000;2;1;06/10/1972;1563;1
64275000;2;1;07/10/1972;1557;1
64275000;2;1;08/10/1972;1531;1
64275000;2;1;09/10/1972;1510;1
64275000;2;1;10/10/1972;1600;1
64275000;2;1;11/10/1972;1547;1
64275000;2;1;12/10/1972;1504;1
64275000;2;1;13/10/1972;1483;1
64275000;2;1;14/10/1972;1563;1
64275000;2;1;15/10/1972;1387;1
64275000;2;1;16/10/1972;1483;1
64275000;2;1;17/10/1972;1563;1
64275000;2;1;18/10/1972;1541;1
64275000;2;1;19/10/1972;1525;1
64275000;2;1;20/10/1972;1573;1
64275000;2;1;21/10/1972;1541;1
64275000;2;1;22/10/1972;1478;1
64275000;2;1;23/10/1972;1494;1
64275000;2;1;24/10/1972;1510;1
64275000;2;1;25/10/1972;1499;1
64275000;2;1;26/10/1972;1510;1
64275000;2;1;27/10/1972;1504;1
64275000;2;1;28/10/1972;1468;1
64275000;2;1;29/10/1972;1422;1
64275000;2;1;30/10/1972;1468;1
64275000;2;1;31/10/1972;1447;1
64275000;2;1;01/11/1972;1307;1
64275000;2;1;02/11/1972;1083;1
64275000;2;1;03/11/1972;1417;1
64275000;2;1;04/11/1972;1317;1
64275000;2;1;05/11/1972;1060;1
64275000;2;1;06/11/1972;1199;1
64275000;2;1;07/11/1972;1027;1
64275000;2;1;08/11/1972;1008;1
64275000;2;1;09/11/1972;910;1
64275000;2;1;10/11/1972;849;1
64275000;2;1;11/11/1972;815;1
64275000;2;1;12/11/1972;658;1
64275000;2;1;13/11/1972;677;1
64275000;2;1;14/11/1972;688;1
64275000;2;1;15/11/1972;665;1
64275000;2;1;16/11/1972;646;1
64275000;2;1;17/11/1972;635;1
64275000;2;1;18/11/1972;577;1
64275000;2;1;19/11/1972;519;1
64275000;2;1;20/11/1972;536;1
64275000;2;1;21/11/1972;588;1
64275000;2;1;22/11/1972;654;1
64275000;2;1;23/11/1972;617;1
64275000;2;1;24/11/1972;574;1
64275000;2;1;25/11/1972;457;1
64275000;2;1;26/11/1972;400;1
64275000;2;1;27/11/1972;437;1
64275000;2;1;28/11/1972;473;1
64275000;2;1;29/11/1972;519;1
64275000;2;1;30/11/1972;543;1
64275000;2;1;01/12/1972;560;1
64275000;2;1;02/12/1972;581;1
64275000;2;1;03/12/1972;658;1
64275000;2;1;04/12/1972;628;1
64275000;2;1;05/12/1972;700;1
64275000;2;1;06/12/1972;751;1
64275000;2;1;07/12/1972;662;1
64275000;2;1;08/12/1972;546;1
64275000;2;1;09/12/1972;457;1
64275000;2;1;10/12/1972;358;1
64275000;2;1;11/12/1972;613;1
64275000;2;1;12/12/1972;628;1
64275000;2;1;13/12/1972;665;1
64275000;2;1;14/12/1972;603;1
64275000;2;1;15/12/1972;570;1
64275000;2;1;16/12/1972;428;1
64275000;2;1;17/12/1972;285;1
64275000;2;1;18/12/1972;406;1
64275000;2;1;19/12/1972;419;1
64275000;2;1;20/12/1972;400;1
64275000;2;1;21/12/1972;394;1
64275000;2;1;22/12/1972;425;1
64275000;2;1;23/12/1972;453;1
64275000;2;1;24/12/1972;522;1
64275000;2;1;25/12/1972;624;1
64275000;2;1;26/12/1972;673;1
64275000;2;1;27/12/1972;654;1
64275000;2;1;28/12/1972;650;1
64275000;2;1;29/12/1972;628;1
64275000;2;1;30/12/1972;496;1
64275000;2;1;31/12/1972;570;1
64275000;2;1;01/01/1973;503;1
64275000;2;1;02/01/1973;382;1
64275000;2;1;03/01/1973;457;1
64275000;2;1;04/01/1973;382;1
64275000;2;1;05/01/1973;310;1
64275000;2;1;06/01/1973;229;1
64275000;2;1;07/01/1973;126;1
64275000;2;1;08/01/1973;316;1
