Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:64005000


EstacaoCodigo;NivelConsistencia;MetodoObtencaoVazoes;Data;Vazao;Status
64005000;1;1;25/12/1982;35,191;
64005000;1;1;26/12/1982;30,872;
64005000;1;1;27/12/1982;28,334;
64005000;1;1;28/12/1982;28,708;
64005000;1;1;29/12/1982;25,474;
64005000;1;1;30/12/1982;26,943;
64005000;1;1;31/12/1982;29,082;
64005000;1;1;01/01/1983;22,23;
64005000;1;1;02/01/1983;21,521;
64005000;1;1;03/01/1983;21,521;
64005000;1;1;04/01/1983;21,521;
64005000;1;1;05/01/1983;22,943;
64005000;1;1;06/01/1983;27,869;
64005000;1;1;07/01/1983;33,932;
64005000;1;1;08/01/1983;30,682;
64005000;1;1;09/01/1983;26,207;
64005000;1;1;10/01/1983;18,902;
64005000;1;1;11/01/1983;17,874;
64005000;1;1;12/01/1983;17,364;
64005000;1;1;13/01/1983;45,871;
64005000;1;1;14/01/1983;92,165;
64005000;1;1;15/01/1983;93,807;
64005000;1;1;16/01/1983;112,22;
64005000;1;1;17/01/1983;145,358;
64005000;1;1;18/01/1983;195,559;
64005000;1;1;19/01/1983;199,279;
64005000;1;1;20/01/1983;124,634;
64005000;1;1;21/01/1983;92,634;
64005000;1;1;22/01/1983;99,48;
64005000;1;1;23/01/1983;68,028;
64005000;1;1;24/01/1983;53,77;
64005000;1;1;25/01/1983;73,143;
64005000;1;1;26/01/1983;53,348;
64005000;1;1;27/01/1983;42,419;
64005000;1;1;28/01/1983;38,229;
64005000;1;1;29/01/1983;34,9;
64005000;1;1;30/01/1983;34,512;
64005000;1;1;31/01/1983;41,213;
64005000;1;1;01/02/1983;40,313;
64005000;1;1;02/02/1983;65,497;
64005000;1;1;03/02/1983;77,874;
64005000;1;1;04/02/1983;48,236;
64005000;1;1;05/02/1983;37,834;
64005000;1;1;06/02/1983;32,491;
64005000;1;1;07/02/1983;43,53;
64005000;1;1;08/02/1983;38,229;
64005000;1;1;09/02/1983;41,013;
64005000;1;1;10/02/1983;47,514;
64005000;1;1;11/02/1983;38,525;
64005000;1;1;12/02/1983;31,251;
64005000;1;1;13/02/1983;31,156;
64005000;1;1;14/02/1983;103,057;
64005000;1;1;15/02/1983;120,95;
64005000;1;1;16/02/1983;50,936;
64005000;1;1;17/02/1983;36,851;
64005000;1;1;18/02/1983;33,354;
64005000;1;1;19/02/1983;30,493;
64005000;1;1;20/02/1983;28,241;
64005000;1;1;21/02/1983;26,667;
64005000;1;1;22/02/1983;25,201;
64005000;1;1;23/02/1983;24,203;
64005000;1;1;24/02/1983;31,251;
64005000;1;1;25/02/1983;23,932;
64005000;1;1;26/02/1983;22,675;
64005000;1;1;27/02/1983;23,932;
64005000;1;1;28/02/1983;27,22;
64005000;1;1;01/03/1983;21,875;
64005000;1;1;02/03/1983;29,175;
64005000;1;1;03/03/1983;36,361;
64005000;1;1;04/03/1983;58,879;
64005000;1;1;05/03/1983;31,441;
64005000;1;1;06/03/1983;70,021;
64005000;1;1;07/03/1983;169,61;
64005000;1;1;08/03/1983;92,048;
64005000;1;1;09/03/1983;59,524;
64005000;1;1;10/03/1983;37,735;
64005000;1;1;11/03/1983;31,156;
64005000;1;1;12/03/1983;29,175;
64005000;1;1;13/03/1983;76,856;
64005000;1;1;14/03/1983;81,975;
64005000;1;1;15/03/1983;40,613;
64005000;1;1;16/03/1983;32,013;
64005000;1;1;17/03/1983;28,895;
64005000;1;1;18/03/1983;27,313;
64005000;1;1;19/03/1983;34,125;
64005000;1;1;20/03/1983;33,836;
64005000;1;1;21/03/1983;28,801;
64005000;1;1;22/03/1983;25,474;
64005000;1;1;23/03/1983;38,426;
64005000;1;1;24/03/1983;39,417;
64005000;1;1;25/03/1983;34,222;
64005000;1;1;26/03/1983;47,823;
64005000;1;1;27/03/1983;28,241;
64005000;1;1;28/03/1983;26,667;
64005000;1;1;29/03/1983;23,932;
64005000;1;1;30/03/1983;22,943;
64005000;1;1;31/03/1983;29,645;
64005000;1;1;01/04/1983;26,943;
64005000;1;1;02/04/1983;22,052;
64005000;1;1;03/04/1983;23,033;
64005000;1;1;04/04/1983;21,609;
64005000;1;1;05/04/1983;20,641;
64005000;1;1;06/04/1983;27,405;
64005000;1;1;07/04/1983;57,807;
64005000;1;1;08/04/1983;46,897;
64005000;1;1;09/04/1983;24,655;
64005000;1;1;10/04/1983;21,875;
64005000;1;1;11/04/1983;20,641;
64005000;1;1;12/04/1983;20,904;
64005000;1;1;13/04/1983;21,698;
64005000;1;1;14/04/1983;19,248;
64005000;1;1;15/04/1983;18,558;
64005000;1;1;16/04/1983;19,594;
64005000;1;1;17/04/1983;21,875;
64005000;1;1;18/04/1983;22,052;
64005000;1;1;19/04/1983;22,854;
64005000;1;1;20/04/1983;20,816;
64005000;1;1;21/04/1983;24,112;
64005000;1;1;22/04/1983;73,143;
64005000;1;1;23/04/1983;47,411;
64005000;1;1;24/04/1983;28,521;
64005000;1;1;25/04/1983;35,873;
64005000;1;1;26/04/1983;45,36;
64005000;1;1;27/04/1983;29,927;
64005000;1;1;28/04/1983;24,837;
64005000;1;1;29/04/1983;22,319;
64005000;1;1;30/04/1983;21,08;
64005000;1;1;01/05/1983;20,291;
64005000;1;1;02/05/1983;19,594;
64005000;1;1;03/05/1983;21,08;
64005000;1;1;04/05/1983;50,519;
64005000;1;1;05/05/1983;23,932;
64005000;1;1;06/05/1983;19,942;
64005000;1;1;07/05/1983;18,902;
64005000;1;1;08/05/1983;19,334;
64005000;1;1;09/05/1983;22,943;
64005000;1;1;10/05/1983;18,902;
64005000;1;1;11/05/1983;18,387;
64005000;1;1;12/05/1983;17,703;
64005000;1;1;13/05/1983;19,075;
64005000;1;1;14/05/1983;41,414;
64005000;1;1;15/05/1983;28,988;
64005000;1;1;16/05/1983;23,123;
64005000;1;1;17/05/1983;17,618;
64005000;1;1;18/05/1983;19,594;
64005000;1;1;19/05/1983;28,334;
64005000;1;1;20/05/1983;59,739;
64005000;1;1;21/05/1983;63,204;
64005000;1;1;22/05/1983;30,21;
64005000;1;1;23/05/1983;26,759;
64005000;1;1;24/05/1983;51,877;
64005000;1;1;25/05/1983;35,288;
64005000;1;1;26/05/1983;31,917;
64005000;1;1;27/05/1983;28,241;
64005000;1;1;28/05/1983;38,921;
64005000;1;1;29/05/1983;152,111;
64005000;1;1;30/05/1983;131,144;
64005000;1;1;31/05/1983;115,112;
64005000;1;1;01/06/1983;72,248;
64005000;1;1;02/06/1983;53,243;
64005000;1;1;03/06/1983;49,894;
64005000;1;1;04/06/1983;54,509;
64005000;1;1;05/06/1983;53,243;
64005000;1;1;06/06/1983;86;
64005000;1;1;07/06/1983;144,591;
64005000;1;1;08/06/1983;91,814;
64005000;1;1;09/06/1983;107,202;
64005000;1;1;10/06/1983;190,831;
64005000;1;1;11/06/1983;136,031;
64005000;1;1;12/06/1983;155,808;
64005000;1;1;13/06/1983;129,649;
64005000;1;1;14/06/1983;90,295;
64005000;1;1;15/06/1983;75,727;
64005000;1;1;16/06/1983;65,826;
64005000;1;1;17/06/1983;58,343;
64005000;1;1;18/06/1983;52,297;
64005000;1;1;19/06/1983;48,029;
64005000;1;1;20/06/1983;44,037;
64005000;1;1;21/06/1983;40,813;
64005000;1;1;22/06/1983;38,229;
64005000;1;1;23/06/1983;35,873;
64005000;1;1;24/06/1983;34,222;
64005000;1;1;25/06/1983;41,313;
64005000;1;1;26/06/1983;52,612;
64005000;1;1;27/06/1983;38,229;
64005000;1;1;28/06/1983;34,9;
64005000;1;1;29/06/1983;32,586;
64005000;1;1;30/06/1983;32,395;
64005000;1;1;01/07/1983;30,021;
64005000;1;1;02/07/1983;28,055;
64005000;1;1;03/07/1983;26,943;
64005000;1;1;04/07/1983;25,657;
64005000;1;1;05/07/1983;24,928;
64005000;1;1;06/07/1983;24,565;
64005000;1;1;07/07/1983;27,776;
64005000;1;1;08/07/1983;25,019;
64005000;1;1;09/07/1983;22,943;
64005000;1;1;10/07/1983;22,943;
64005000;1;1;11/07/1983;22,052;
64005000;1;1;12/07/1983;21,521;
64005000;1;1;13/07/1983;21,168;
64005000;1;1;14/07/1983;20,992;
64005000;1;1;15/07/1983;20,641;
64005000;1;1;16/07/1983;20,291;
64005000;1;1;17/07/1983;21,168;
64005000;1;1;18/07/1983;32,778;
64005000;1;1;19/07/1983;23,123;
64005000;1;1;20/07/1983;20,116;
64005000;1;1;21/07/1983;20,816;
64005000;1;1;22/07/1983;20,904;
64005000;1;1;23/07/1983;19,075;
64005000;1;1;24/07/1983;18,558;
64005000;1;1;25/07/1983;18,044;
64005000;1;1;26/07/1983;18,13;
64005000;1;1;27/07/1983;23,302;
64005000;1;1;28/07/1983;23,481;
64005000;1;1;29/07/1983;18,215;
64005000;1;1;30/07/1983;17,11;
64005000;1;1;31/07/1983;16,857;
64005000;1;1;01/08/1983;17,025;
64005000;1;1;02/08/1983;17,959;
64005000;1;1;03/08/1983;16,688;
64005000;1;1;04/08/1983;16,688;
64005000;1;1;05/08/1983;17,533;
64005000;1;1;06/08/1983;16,436;
64005000;1;1;07/08/1983;16,018;
64005000;1;1;08/08/1983;15,519;
64005000;1;1;09/08/1983;15,353;
64005000;1;1;10/08/1983;15,768;
64005000;1;1;11/08/1983;18,989;
64005000;1;1;12/08/1983;16,185;
64005000;1;1;13/08/1983;15,023;
64005000;1;1;14/08/1983;14,694;
64005000;1;1;15/08/1983;14,366;
64005000;1;1;16/08/1983;14,203;
64005000;1;1;17/08/1983;14,366;
64005000;1;1;18/08/1983;16,688;
64005000;1;1;19/08/1983;16,018;
64005000;1;1;20/08/1983;17,703;
64005000;1;1;21/08/1983;14,366;
64005000;1;1;22/08/1983;14,858;
64005000;1;1;23/08/1983;14,694;
64005000;1;1;24/08/1983;14,94;
64005000;1;1;25/08/1983;13,877;
64005000;1;1;26/08/1983;13,553;
64005000;1;1;27/08/1983;13,392;
64005000;1;1;28/08/1983;13,231;
64005000;1;1;29/08/1983;13,07;
64005000;1;1;30/08/1983;12,75;
64005000;1;1;31/08/1983;12,591;
64005000;1;1;01/09/1983;12,591;
64005000;1;1;02/09/1983;12,75;
64005000;1;1;03/09/1983;14,94;
64005000;1;1;04/09/1983;26,023;
64005000;1;1;05/09/1983;18,902;
64005000;1;1;06/09/1983;21,698;
64005000;1;1;07/09/1983;20,641;
64005000;1;1;08/09/1983;39,417;
64005000;1;1;09/09/1983;46,076;
64005000;1;1;10/09/1983;19,507;
64005000;1;1;11/09/1983;16,688;
64005000;1;1;12/09/1983;24,928;
64005000;1;1;13/09/1983;28,055;
64005000;1;1;14/09/1983;20,466;
64005000;1;1;15/09/1983;17,194;
64005000;1;1;16/09/1983;36,949;
64005000;1;1;17/09/1983;23,571;
64005000;1;1;18/09/1983;43,632;
64005000;1;1;19/09/1983;112,761;
64005000;1;1;20/09/1983;46,589;
64005000;1;1;21/09/1983;37,637;
64005000;1;1;22/09/1983;24,746;
64005000;1;1;23/09/1983;28,148;
64005000;1;1;24/09/1983;56,633;
64005000;1;1;25/09/1983;40,713;
64005000;1;1;26/09/1983;28,428;
64005000;1;1;27/09/1983;29,457;
64005000;1;1;28/09/1983;24,837;
64005000;1;1;29/09/1983;22,052;
64005000;1;1;30/09/1983;20,816;
64005000;1;1;01/10/1983;20,992;
64005000;1;1;02/10/1983;21,432;
64005000;1;1;03/10/1983;26,667;
64005000;1;1;04/10/1983;26,943;
64005000;1;1;05/10/1983;23,033;
64005000;1;1;06/10/1983;19,594;
64005000;1;1;07/10/1983;18,73;
64005000;1;1;08/10/1983;18,044;
64005000;1;1;09/10/1983;17,364;
64005000;1;1;10/10/1983;16,688;
64005000;1;1;11/10/1983;19,248;
64005000;1;1;12/10/1983;25,474;
64005000;1;1;13/10/1983;42,621;
64005000;1;1;14/10/1983;41,514;
64005000;1;1;15/10/1983;44,342;
64005000;1;1;16/10/1983;24,022;
64005000;1;1;17/10/1983;19,942;
64005000;1;1;18/10/1983;23,033;
64005000;1;1;19/10/1983;39,815;
64005000;1;1;20/10/1983;24,746;
64005000;1;1;21/10/1983;21,344;
64005000;1;1;22/10/1983;61,142;
64005000;1;1;23/10/1983;71,913;
64005000;1;1;24/10/1983;38,822;
64005000;1;1;25/10/1983;33,162;
64005000;1;1;26/10/1983;24,293;
64005000;1;1;27/10/1983;22,675;
64005000;1;1;28/10/1983;22,319;
64005000;1;1;29/10/1983;20,816;
64005000;1;1;30/10/1983;19,942;
64005000;1;1;31/10/1983;19,075;
64005000;1;1;01/11/1983;20,116;
64005000;1;1;02/11/1983;25,201;
64005000;1;1;03/11/1983;23,212;
64005000;1;1;04/11/1983;20,466;
64005000;1;1;05/11/1983;23,571;
64005000;1;1;06/11/1983;18,13;
64005000;1;1;07/11/1983;17,11;
64005000;1;1;08/11/1983;16,52;
64005000;1;1;09/11/1983;16,857;
64005000;1;1;10/11/1983;16,185;
64005000;1;1;11/11/1983;19,507;
64005000;1;1;12/11/1983;36,166;
64005000;1;1;13/11/1983;23,123;
64005000;1;1;14/11/1983;17,11;
64005000;1;1;15/11/1983;16,185;
64005000;1;1;16/11/1983;16,018;
64005000;1;1;17/11/1983;15,188;
64005000;1;1;18/11/1983;14,858;
64005000;1;1;19/11/1983;14,366;
64005000;1;1;20/11/1983;24,203;
64005000;1;1;21/11/1983;17,364;
64005000;1;1;22/11/1983;26,943;
64005000;1;1;23/11/1983;19,855;
64005000;1;1;24/11/1983;17,279;
64005000;1;1;25/11/1983;15,188;
64005000;1;1;26/11/1983;14,366;
64005000;1;1;27/11/1983;14,04;
64005000;1;1;28/11/1983;13,877;
64005000;1;1;29/11/1983;13,877;
64005000;1;1;30/11/1983;15,685;
64005000;1;1;01/12/1983;14,04;
64005000;1;1;02/12/1983;23,392;
64005000;1;1;03/12/1983;48,133;
64005000;1;1;04/12/1983;100,074;
64005000;1;1;05/12/1983;39,119;
64005000;1;1;06/12/1983;26,115;
64005000;1;1;07/12/1983;27,405;
64005000;1;1;08/12/1983;21,521;
64005000;1;1;09/12/1983;17,618;
64005000;1;1;10/12/1983;16,857;
64005000;1;1;11/12/1983;25,383;
64005000;1;1;12/12/1983;18,472;
64005000;1;1;13/12/1983;17,025;
64005000;1;1;14/12/1983;30,588;
64005000;1;1;15/12/1983;63,857;
64005000;1;1;16/12/1983;49,998;
64005000;1;1;17/12/1983;23,302;
64005000;1;1;18/12/1983;20,728;
64005000;1;1;19/12/1983;20,203;
64005000;1;1;20/12/1983;22,765;
64005000;1;1;21/12/1983;23,033;
64005000;1;1;22/12/1983;41,213;
64005000;1;1;23/12/1983;45,258;
64005000;1;1;24/12/1983;25,566;
64005000;1;1;25/12/1983;20,904;
64005000;1;1;26/12/1983;19,421;
64005000;1;1;27/12/1983;19,248;
64005000;1;1;28/12/1983;19,768;
64005000;1;1;29/12/1983;19,507;
64005000;1;1;30/12/1983;18,387;
64005000;1;1;31/12/1983;22,319;
64005000;1;1;01/01/1984;25,474;
64005000;1;1;02/01/1984;18,387;
64005000;1;1;03/01/1984;18,215;
64005000;1;1;04/01/1984;18,558;
64005000;1;1;05/01/1984;17,194;
64005000;1;1;06/01/1984;20,992;
64005000;1;1;07/01/1984;27,035;
64005000;1;1;08/01/1984;18,558;
64005000;1;1;09/01/1984;16,018;
64005000;1;1;10/01/1984;16,018;
64005000;1;1;11/01/1984;15,188;
64005000;1;1;12/01/1984;14,53;
64005000;1;1;13/01/1984;14,203;
64005000;1;1;14/01/1984;13,877;
64005000;1;1;15/01/1984;13,715;
64005000;1;1;16/01/1984;13,553;
64005000;1;1;17/01/1984;13,231;
64005000;1;1;18/01/1984;13,231;
64005000;1;1;19/01/1984;13,07;
64005000;1;1;20/01/1984;13,07;
64005000;1;1;21/01/1984;20,992;
64005000;1;1;22/01/1984;24,383;
64005000;1;1;23/01/1984;39,02;
64005000;1;1;24/01/1984;25,84;
64005000;1;1;25/01/1984;49,375;
64005000;1;1;26/01/1984;37,44;
64005000;1;1;27/01/1984;28,801;
64005000;1;1;28/01/1984;35,094;
64005000;1;1;29/01/1984;23,661;
64005000;1;1;30/01/1984;18,472;
64005000;1;1;31/01/1984;16,101;
64005000;1;1;01/02/1984;20,203;
64005000;1;1;02/02/1984;20,553;
64005000;1;1;03/02/1984;16,52;
64005000;1;1;04/02/1984;14,858;
64005000;1;1;05/02/1984;14,203;
64005000;1;1;06/02/1984;13,553;
64005000;1;1;07/02/1984;15,851;
64005000;1;1;08/02/1984;47,308;
64005000;1;1;09/02/1984;32,682;
64005000;1;1;10/02/1984;18,472;
64005000;1;1;11/02/1984;15,436;
64005000;1;1;12/02/1984;14,694;
64005000;1;1;13/02/1984;14,04;
64005000;1;1;14/02/1984;13,715;
64005000;1;1;15/02/1984;13,392;
64005000;1;1;16/02/1984;13,231;
64005000;1;1;17/02/1984;13,07;
64005000;1;1;18/02/1984;12,75;
64005000;1;1;19/02/1984;12,431;
64005000;1;1;20/02/1984;12,273;
64005000;1;1;21/02/1984;12,114;
64005000;1;1;22/02/1984;11,799;
64005000;1;1;23/02/1984;11,485;
64005000;1;1;24/02/1984;11,329;
64005000;1;1;25/02/1984;11,018;
64005000;1;1;26/02/1984;11,018;
64005000;1;1;27/02/1984;11,957;
64005000;1;1;28/02/1984;11,329;
64005000;1;1;29/02/1984;11,018;
64005000;1;1;01/03/1984;10,708;
64005000;1;1;02/03/1984;10,554;
64005000;1;1;03/03/1984;10,4;
64005000;1;1;04/03/1984;10,247;
64005000;1;1;05/03/1984;10,863;
64005000;1;1;06/03/1984;20,992;
64005000;1;1;07/03/1984;15,27;
64005000;1;1;08/03/1984;15,436;
64005000;1;1;09/03/1984;13,634;
64005000;1;1;10/03/1984;11,485;
64005000;1;1;11/03/1984;10,554;
64005000;1;1;12/03/1984;10,247;
64005000;1;1;13/03/1984;10,708;
64005000;1;1;14/03/1984;21,344;
64005000;1;1;15/03/1984;14,612;
64005000;1;1;16/03/1984;11,095;
64005000;1;1;17/03/1984;10,4;
64005000;1;1;18/03/1984;9,941;
64005000;1;1;19/03/1984;9,789;
64005000;1;1;20/03/1984;9,789;
64005000;1;1;21/03/1984;11,018;
64005000;1;1;22/03/1984;18,816;
64005000;1;1;23/03/1984;30,399;
64005000;1;1;24/03/1984;16,604;
64005000;1;1;25/03/1984;11,407;
64005000;1;1;26/03/1984;10,554;
64005000;1;1;27/03/1984;12,035;
64005000;1;1;28/03/1984;19,507;
64005000;1;1;29/03/1984;14,366;
64005000;1;1;30/03/1984;32,108;
64005000;1;1;31/03/1984;73,591;
64005000;1;1;01/04/1984;21,875;
64005000;1;1;02/04/1984;14,776;
64005000;1;1;03/04/1984;14,694;
64005000;1;1;04/04/1984;20,378;
64005000;1;1;05/04/1984;33,836;
64005000;1;1;06/04/1984;15,851;
64005000;1;1;07/04/1984;13,392;
64005000;1;1;08/04/1984;12,91;
64005000;1;1;09/04/1984;15,602;
64005000;1;1;10/04/1984;20,641;
64005000;1;1;11/04/1984;20,992;
64005000;1;1;12/04/1984;19,855;
64005000;1;1;13/04/1984;14,612;
64005000;1;1;14/04/1984;13,07;
64005000;1;1;15/04/1984;12,591;
64005000;1;1;16/04/1984;12,273;
64005000;1;1;17/04/1984;11,799;
64005000;1;1;18/04/1984;11,485;
64005000;1;1;19/04/1984;11,485;
64005000;1;1;20/04/1984;11,799;
64005000;1;1;21/04/1984;11,173;
64005000;1;1;22/04/1984;10,863;
64005000;1;1;23/04/1984;10,708;
64005000;1;1;24/04/1984;11,642;
64005000;1;1;25/04/1984;26,759;
64005000;1;1;26/04/1984;32,778;
64005000;1;1;27/04/1984;13,553;
64005000;1;1;28/04/1984;11,957;
64005000;1;1;29/04/1984;11,485;
64005000;1;1;30/04/1984;44,952;
64005000;1;1;01/05/1984;17,279;
64005000;1;1;02/05/1984;19,075;
64005000;1;1;03/05/1984;16,52;
64005000;1;1;04/05/1984;14,776;
64005000;1;1;05/05/1984;12,99;
64005000;1;1;06/05/1984;12,273;
64005000;1;1;07/05/1984;11,799;
64005000;1;1;08/05/1984;11,329;
64005000;1;1;09/05/1984;11,173;
64005000;1;1;10/05/1984;11,018;
64005000;1;1;11/05/1984;10,863;
64005000;1;1;12/05/1984;28,988;
64005000;1;1;13/05/1984;54,192;
64005000;1;1;14/05/1984;28,055;
64005000;1;1;15/05/1984;28,614;
64005000;1;1;16/05/1984;17,194;
64005000;1;1;17/05/1984;14,612;
64005000;1;1;18/05/1984;36,459;
64005000;1;1;19/05/1984;16,604;
64005000;1;1;20/05/1984;15,353;
64005000;1;1;21/05/1984;14,121;
64005000;1;1;22/05/1984;13,231;
64005000;1;1;23/05/1984;12,91;
64005000;1;1;24/05/1984;12,431;
64005000;1;1;25/05/1984;12,114;
64005000;1;1;26/05/1984;11,957;
64005000;1;1;27/05/1984;11,642;
64005000;1;1;28/05/1984;11,329;
64005000;1;1;29/05/1984;11,329;
64005000;1;1;30/05/1984;11,173;
64005000;1;1;31/05/1984;10,863;
64005000;1;1;01/06/1984;10,708;
64005000;1;1;02/06/1984;10,708;
64005000;1;1;03/06/1984;10,554;
64005000;1;1;04/06/1984;10,4;
64005000;1;1;05/06/1984;10,247;
64005000;1;1;06/06/1984;10,094;
64005000;1;1;07/06/1984;9,941;
64005000;1;1;08/06/1984;9,941;
64005000;1;1;09/06/1984;9,789;
64005000;1;1;10/06/1984;9,789;
64005000;1;1;11/06/1984;9,638;
64005000;1;1;12/06/1984;9,487;
64005000;1;1;13/06/1984;9,487;
64005000;1;1;14/06/1984;10,094;
64005000;1;1;15/06/1984;9,941;
64005000;1;1;16/06/1984;9,638;
64005000;1;1;17/06/1984;9,487;
64005000;1;1;18/06/1984;9,336;
64005000;1;1;19/06/1984;9,186;
64005000;1;1;20/06/1984;9,037;
64005000;1;1;21/06/1984;8,887;
64005000;1;1;22/06/1984;8,739;
64005000;1;1;23/06/1984;8,591;
64005000;1;1;24/06/1984;8,591;
64005000;1;1;25/06/1984;8,591;
64005000;1;1;26/06/1984;8,443;
64005000;1;1;27/06/1984;8,296;
64005000;1;1;28/06/1984;8,296;
64005000;1;1;29/06/1984;8,296;
64005000;1;1;30/06/1984;8,296;
64005000;1;1;01/07/1984;8,296;
64005000;1;1;02/07/1984;8,296;
64005000;1;1;03/07/1984;8,149;
64005000;1;1;04/07/1984;9,336;
64005000;1;1;05/07/1984;12,035;
64005000;1;1;06/07/1984;8,591;
64005000;1;1;07/07/1984;8,296;
64005000;1;1;08/07/1984;9,336;
64005000;1;1;09/07/1984;9,562;
64005000;1;1;10/07/1984;8,443;
64005000;1;1;11/07/1984;8,149;
64005000;1;1;12/07/1984;8,003;
64005000;1;1;13/07/1984;7,857;
64005000;1;1;14/07/1984;7,857;
64005000;1;1;15/07/1984;10,323;
64005000;1;1;16/07/1984;9,336;
64005000;1;1;17/07/1984;8,149;
64005000;1;1;18/07/1984;7,857;
64005000;1;1;19/07/1984;7,712;
64005000;1;1;20/07/1984;7,567;
64005000;1;1;21/07/1984;7,567;
64005000;1;1;22/07/1984;7,423;
64005000;1;1;23/07/1984;7,423;
64005000;1;1;24/07/1984;7,423;
64005000;1;1;25/07/1984;7,423;
64005000;1;1;26/07/1984;7,28;
64005000;1;1;27/07/1984;7,93;
64005000;1;1;28/07/1984;9,336;
64005000;1;1;29/07/1984;8,813;
64005000;1;1;30/07/1984;17,11;
64005000;1;1;31/07/1984;12,91;
64005000;1;1;01/08/1984;8,591;
64005000;1;1;02/08/1984;8,443;
64005000;1;1;03/08/1984;23,123;
64005000;1;1;04/08/1984;16,772;
64005000;1;1;05/08/1984;9,412;
64005000;1;1;06/08/1984;8,443;
64005000;1;1;07/08/1984;8,003;
64005000;1;1;08/08/1984;8,003;
64005000;1;1;09/08/1984;8,443;
64005000;1;1;10/08/1984;8,003;
64005000;1;1;11/08/1984;7,712;
64005000;1;1;12/08/1984;7,712;
64005000;1;1;13/08/1984;7,567;
64005000;1;1;14/08/1984;7,423;
64005000;1;1;15/08/1984;7,712;
64005000;1;1;16/08/1984;18,301;
64005000;1;1;17/08/1984;21,344;
64005000;1;1;18/08/1984;38,921;
64005000;1;1;19/08/1984;40,313;
64005000;1;1;20/08/1984;18,13;
64005000;1;1;21/08/1984;12,67;
64005000;1;1;22/08/1984;11,642;
64005000;1;1;23/08/1984;12,591;
64005000;1;1;24/08/1984;12,194;
64005000;1;1;25/08/1984;10,554;
64005000;1;1;26/08/1984;21,521;
64005000;1;1;27/08/1984;13,877;
64005000;1;1;28/08/1984;10,323;
64005000;1;1;29/08/1984;9,638;
64005000;1;1;30/08/1984;12,194;
64005000;1;1;31/08/1984;19,421;
64005000;1;1;01/09/1984;14,203;
64005000;1;1;02/09/1984;12,194;
64005000;1;1;03/09/1984;10,17;
64005000;1;1;04/09/1984;9,638;
64005000;1;1;05/09/1984;9,186;
64005000;1;1;06/09/1984;8,887;
64005000;1;1;07/09/1984;9,186;
64005000;1;1;08/09/1984;10,785;
64005000;1;1;09/09/1984;19,681;
64005000;1;1;10/09/1984;10,247;
64005000;1;1;11/09/1984;9,186;
64005000;1;1;12/09/1984;8,887;
64005000;1;1;13/09/1984;8,591;
64005000;1;1;14/09/1984;8,443;
64005000;1;1;15/09/1984;8,296;
64005000;1;1;16/09/1984;8,296;
64005000;1;1;17/09/1984;8,296;
64005000;1;1;18/09/1984;8,296;
64005000;1;1;19/09/1984;9,186;
64005000;1;1;20/09/1984;23,212;
64005000;1;1;21/09/1984;72,583;
64005000;1;1;22/09/1984;20,203;
64005000;1;1;23/09/1984;11,878;
64005000;1;1;24/09/1984;10,708;
64005000;1;1;25/09/1984;10,247;
64005000;1;1;26/09/1984;12,273;
64005000;1;1;27/09/1984;40,813;
64005000;1;1;28/09/1984;15,934;
64005000;1;1;29/09/1984;11,799;
64005000;1;1;30/09/1984;10,708;
64005000;1;1;01/10/1984;10,247;
64005000;1;1;02/10/1984;9,941;
64005000;1;1;03/10/1984;9,789;
64005000;1;1;04/10/1984;9,487;
64005000;1;1;05/10/1984;9,186;
64005000;1;1;06/10/1984;9,037;
64005000;1;1;07/10/1984;9,336;
64005000;1;1;08/10/1984;12,591;
64005000;1;1;09/10/1984;17,449;
64005000;1;1;10/10/1984;17,364;
64005000;1;1;11/10/1984;10,631;
64005000;1;1;12/10/1984;10,094;
64005000;1;1;13/10/1984;9,336;
64005000;1;1;14/10/1984;9,037;
64005000;1;1;15/10/1984;8,887;
64005000;1;1;16/10/1984;8,887;
64005000;1;1;17/10/1984;8,887;
64005000;1;1;18/10/1984;10,17;
64005000;1;1;19/10/1984;22,319;
64005000;1;1;20/10/1984;21,963;
64005000;1;1;21/10/1984;11,173;
64005000;1;1;22/10/1984;10,094;
64005000;1;1;23/10/1984;9,638;
64005000;1;1;24/10/1984;9,037;
64005000;1;1;25/10/1984;8,887;
64005000;1;1;26/10/1984;8,887;
64005000;1;1;27/10/1984;8,739;
64005000;1;1;28/10/1984;8,443;
64005000;1;1;29/10/1984;8,296;
64005000;1;1;30/10/1984;8,149;
64005000;1;1;31/10/1984;8,003;
64005000;1;1;01/11/1984;13,473;
64005000;1;1;02/11/1984;11,799;
64005000;1;1;03/11/1984;12,83;
64005000;1;1;04/11/1984;11,407;
64005000;1;1;05/11/1984;14,366;
64005000;1;1;06/11/1984;25,932;
64005000;1;1;07/11/1984;21,786;
64005000;1;1;08/11/1984;19,248;
64005000;1;1;09/11/1984;12,99;
